id,Institution,Minute Index,Date,Date2,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages Per Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
8616,Hammer,55517,20160401,4/1/16,13,17,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,iOS,Westminster,California,United States
8617,Hammer,55518,20160401,4/1/16,13,18,Facilitator,0,0:00:00,4,0,/,New Visitor,direct,iOS,Westminster,California,United States
8618,Hammer,55520,20160401,4/1/16,13,20,Facilitator,0,0:00:00,2,0,/,New Visitor,direct,iOS,Westminster,California,United States
8619,Hammer,55521,20160401,4/1/16,13,21,Facilitator,0,0:00:00,4,0,/,New Visitor,direct,iOS,Westminster,California,United States
8620,Hammer,55522,20160401,4/1/16,13,22,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,iOS,Westminster,California,United States
8621,Hammer,55523,20160401,4/1/16,13,23,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,iOS,Westminster,California,United States
8622,Hammer,55524,20160401,4/1/16,13,24,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,iOS,Westminster,California,United States
8623,Hammer,56072,20160401,4/1/16,22,32,Facilitator,1,0:06:06,4,4,/exhibitions/,New Visitor,organic,iOS,Los Angeles,California,United States
8624,Hammer,56077,20160401,4/1/16,22,37,Facilitator,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Los Angeles,California,United States
8625,Hammer,56131,20160401,4/1/16,23,31,Facilitator,1,0:03:50,2,2,/,New Visitor,organic,Windows,Los Angeles,California,United States
8626,Hammer,56132,20160401,4/1/16,23,32,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8627,Hammer,56133,20160401,4/1/16,23,33,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8628,Hammer,56134,20160401,4/1/16,23,34,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8629,Hammer,56661,20160402,4/2/16,8,21,Facilitator,1,0:03:20,1,1,/exhibitions/2015/hammer-projects-this-is-the-end/,New Visitor,direct,iOS,Los Angeles,California,United States
8630,Hammer,56662,20160402,4/2/16,8,22,Facilitator,0,0:00:00,2,0,/exhibitions/2015/hammer-projects-this-is-the-end/,New Visitor,direct,iOS,Los Angeles,California,United States
8631,Hammer,56663,20160402,4/2/16,8,23,Facilitator,0,0:00:00,1,0,/exhibitions/2015/hammer-projects-this-is-the-end/,New Visitor,direct,iOS,Los Angeles,California,United States
8632,Hammer,56664,20160402,4/2/16,8,24,Facilitator,0,0:00:00,1,0,/exhibitions/2015/hammer-projects-this-is-the-end/,New Visitor,direct,iOS,Los Angeles,California,United States
8633,Hammer,56830,20160402,4/2/16,11,10,Facilitator,1,0:11:48,2,2,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8634,Hammer,56840,20160402,4/2/16,11,20,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8635,Hammer,56952,20160402,4/2/16,13,12,Facilitator,1,0:02:03,2,2,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8636,Hammer,56954,20160402,4/2/16,13,14,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8637,Hammer,57270,20160402,4/2/16,18,30,Facilitator,1,0:00:24,2,2,/collections/franklin-d-murphy-sculpture-garden/,New Visitor,organic,Windows,Torrance,California,United States
8638,Hammer,57334,20160402,4/2/16,19,34,Facilitator,1,0:00:53,2,2,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8639,Hammer,57335,20160402,4/2/16,19,35,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8640,Hammer,58286,20160403,4/3/16,11,26,Facilitator,1,0:00:33,2,2,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,New Visitor,direct,iOS,Ontario,California,United States
8641,Hammer,58507,20160403,4/3/16,15,7,Facilitator,1,0:02:50,1,1,/exhibitions/2016/hammer-projects-catherine-opie-portraits/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8642,Hammer,58509,20160403,4/3/16,15,9,Facilitator,0,0:00:00,4,0,/exhibitions/2016/hammer-projects-catherine-opie-portraits/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8643,Hammer,58568,20160403,4/3/16,16,8,Facilitator,1,0:14:15,4,4,/,New Visitor,organic,Macintosh,Calabasas,California,United States
8644,Hammer,58575,20160403,4/3/16,16,15,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Macintosh,Calabasas,California,United States
8645,Hammer,58576,20160403,4/3/16,16,16,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Macintosh,Calabasas,California,United States
8646,Hammer,58577,20160403,4/3/16,16,17,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Macintosh,Calabasas,California,United States
8647,Hammer,58579,20160403,4/3/16,16,19,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Macintosh,Calabasas,California,United States
8648,Hammer,59674,20160404,4/4/16,10,34,Facilitator,1,0:05:05,1,1,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8649,Hammer,59675,20160404,4/4/16,10,35,Facilitator,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8650,Hammer,59676,20160404,4/4/16,10,36,Facilitator,0,0:00:00,4,0,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8651,Hammer,59677,20160404,4/4/16,10,37,Facilitator,0,0:00:00,5,0,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8652,Hammer,59678,20160404,4/4/16,10,38,Facilitator,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8653,Hammer,59679,20160404,4/4/16,10,39,Facilitator,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,Palm Desert,California,United States
8654,Hammer,59699,20160404,4/4/16,10,59,Facilitator,1,0:00:21,2,2,/programs-events/2016/04/andrea-fraser-rhea-anastas-and-simon-leung/,Returning Visitor,organic,Macintosh,Santa Monica,California,United States
8655,Hammer,59724,20160404,4/4/16,11,24,Facilitator,1,0:01:54,1,1,/exhibitions/,New Visitor,organic,iOS,West Carson,California,United States
8656,Hammer,59725,20160404,4/4/16,11,25,Facilitator,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,West Carson,California,United States
8657,Hammer,59726,20160404,4/4/16,11,26,Facilitator,0,0:00:00,1,0,/exhibitions/,New Visitor,organic,iOS,West Carson,California,United States
8658,Hammer,59955,20160404,4/4/16,15,15,Facilitator,1,0:00:23,1,1,/,Returning Visitor,direct,Macintosh,Pasadena,California,United States
8659,Hammer,59956,20160404,4/4/16,15,16,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Macintosh,Pasadena,California,United States
8660,Hammer,59959,20160404,4/4/16,15,19,Facilitator,1,0:03:22,1,1,/,New Visitor,referral,Windows,Los Angeles,California,United States
8661,Hammer,59960,20160404,4/4/16,15,20,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Los Angeles,California,United States
8662,Hammer,59961,20160404,4/4/16,15,21,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Los Angeles,California,United States
8663,Hammer,59962,20160404,4/4/16,15,22,Facilitator,0,0:00:00,2,0,/,New Visitor,referral,Windows,Los Angeles,California,United States
8664,Hammer,60008,20160404,4/4/16,16,8,Facilitator,1,0:03:34,4,4,/,Returning Visitor,direct,Windows,San Diego,California,United States
8665,Hammer,60009,20160404,4/4/16,16,9,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,San Diego,California,United States
8666,Hammer,60010,20160404,4/4/16,16,10,Facilitator,0,0:00:00,2,0,/,Returning Visitor,direct,Windows,San Diego,California,United States
8667,Hammer,60011,20160404,4/4/16,16,11,Facilitator,0,0:00:00,1,0,/,Returning Visitor,direct,Windows,San Diego,California,United States
8668,Hammer,60813,20160405,4/5/16,5,33,Facilitator,1,0:07:40,1,1,/,New Visitor,organic,Windows,Osaka,Osaka Prefecture,Japan
8669,Hammer,60814,20160405,4/5/16,5,34,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Windows,Osaka,Osaka Prefecture,Japan
8670,Hammer,60815,20160405,4/5/16,5,35,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Osaka,Osaka Prefecture,Japan
8671,Hammer,60819,20160405,4/5/16,5,39,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Osaka,Osaka Prefecture,Japan
8672,Hammer,60820,20160405,4/5/16,5,40,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Windows,Osaka,Osaka Prefecture,Japan
8673,Hammer,61516,20160405,4/5/16,17,16,Facilitator,1,0:03:04,2,2,/exhibitions/,New Visitor,organic,Windows,Los Angeles,California,United States
8674,Hammer,61517,20160405,4/5/16,17,17,Facilitator,0,0:00:00,4,0,/exhibitions/,New Visitor,organic,Windows,Los Angeles,California,United States
8675,Hammer,61518,20160405,4/5/16,17,18,Facilitator,0,0:00:00,6,0,/exhibitions/,New Visitor,organic,Windows,Los Angeles,California,United States
8676,Hammer,61728,20160405,4/5/16,20,48,Facilitator,1,0:08:34,1,1,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,New Visitor,organic,Android,Anaheim,California,United States
8677,Hammer,61735,20160405,4/5/16,20,55,Facilitator,0,0:00:00,1,0,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,New Visitor,organic,Android,Anaheim,California,United States
8678,Hammer,61860,20160405,4/5/16,23,0,Facilitator,1,0:05:31,2,2,/,New Visitor,direct,iOS,San Diego,California,United States
8679,Hammer,61862,20160405,4/5/16,23,2,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,iOS,San Diego,California,United States
8680,Hammer,61863,20160405,4/5/16,23,3,Facilitator,0,0:00:00,2,0,/,New Visitor,direct,iOS,San Diego,California,United States
8681,Hammer,61864,20160405,4/5/16,23,4,Facilitator,0,0:00:00,2,0,/,New Visitor,direct,iOS,San Diego,California,United States
8682,Hammer,62415,20160406,4/6/16,8,15,Facilitator,1,0:02:36,1,1,/,Returning Visitor,email,iOS,Santa Monica,California,United States
8683,Hammer,62417,20160406,4/6/16,8,17,Facilitator,0,0:00:00,5,0,/,Returning Visitor,email,iOS,Santa Monica,California,United States
8684,Hammer,62485,20160406,4/6/16,9,25,Facilitator,1,0:07:00,1,1,/programs-events/2016/04/everything-we-do-is-music-music-from-black-mountain-college/,New Visitor,email,Macintosh,Los Angeles,California,United States
8685,Hammer,62488,20160406,4/6/16,9,28,Facilitator,0,0:00:00,2,0,/programs-events/2016/04/everything-we-do-is-music-music-from-black-mountain-college/,New Visitor,email,Macintosh,Los Angeles,California,United States
8686,Hammer,62490,20160406,4/6/16,9,30,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/everything-we-do-is-music-music-from-black-mountain-college/,New Visitor,email,Macintosh,Los Angeles,California,United States
8687,Hammer,62669,20160406,4/6/16,12,29,Facilitator,1,0:00:18,2,2,/programs-events/2016/04/reverend-james-lawson-kent-wong/,New Visitor,direct,Macintosh,Culver City,California,United States
8688,Hammer,62728,20160406,4/6/16,13,28,Facilitator,1,0:06:58,1,1,/,New Visitor,organic,Windows,Chino,California,United States
8689,Hammer,62730,20160406,4/6/16,13,30,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Windows,Chino,California,United States
8690,Hammer,62733,20160406,4/6/16,13,33,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Windows,Chino,California,United States
8691,Hammer,62877,20160406,4/6/16,15,57,Facilitator,1,0:00:48,2,2,/,New Visitor,direct,Android,Los Angeles,California,United States
8692,Hammer,62878,20160406,4/6/16,15,58,Facilitator,0,0:00:00,1,0,/,New Visitor,direct,Android,Los Angeles,California,United States
8693,Hammer,62940,20160406,4/6/16,17,0,Facilitator,1,0:11:22,1,1,/programs-events/,New Visitor,organic,Macintosh,Ventura,California,United States
8694,Hammer,62941,20160406,4/6/16,17,1,Facilitator,0,0:00:00,1,0,/programs-events/,New Visitor,organic,Macintosh,Ventura,California,United States
8695,Hammer,62948,20160406,4/6/16,17,8,Facilitator,0,0:00:00,1,0,/programs-events/,New Visitor,organic,Macintosh,Ventura,California,United States
8696,Hammer,62949,20160406,4/6/16,17,9,Facilitator,0,0:00:00,1,0,/programs-events/,New Visitor,organic,Macintosh,Ventura,California,United States
8697,Hammer,62950,20160406,4/6/16,17,10,Facilitator,0,0:00:00,1,0,/programs-events/,New Visitor,organic,Macintosh,Ventura,California,United States
8698,Hammer,63325,20160406,4/6/16,23,25,Facilitator,1,0:00:49,1,1,/programs-events/2016/04/in-gallery-performance-leap-before-you-look/,Returning Visitor,referral,iOS,Los Angeles,California,United States
8699,Hammer,63326,20160406,4/6/16,23,26,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/in-gallery-performance-leap-before-you-look/,Returning Visitor,referral,iOS,Los Angeles,California,United States
8700,Hammer,63972,20160407,4/7/16,10,12,Facilitator,1,0:04:24,1,1,/,New Visitor,referral,Windows,Los Angeles,California,United States
8701,Hammer,63974,20160407,4/7/16,10,14,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Windows,Los Angeles,California,United States
8702,Hammer,63975,20160407,4/7/16,10,15,Facilitator,0,0:00:00,2,0,/,New Visitor,referral,Windows,Los Angeles,California,United States
8703,Hammer,63995,20160407,4/7/16,10,35,Facilitator,1,0:08:57,4,4,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
8704,Hammer,63996,20160407,4/7/16,10,36,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
8705,Hammer,63997,20160407,4/7/16,10,37,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
8706,Hammer,63998,20160407,4/7/16,10,38,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
8707,Hammer,64002,20160407,4/7/16,10,42,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,email,iOS,Los Angeles,California,United States
8708,Hammer,64238,20160407,4/7/16,14,38,Facilitator,1,0:09:39,2,2,/exhibitions/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8709,Hammer,64240,20160407,4/7/16,14,40,Facilitator,0,0:00:00,4,0,/exhibitions/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8710,Hammer,64246,20160407,4/7/16,14,46,Facilitator,0,0:00:00,5,0,/exhibitions/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8711,Hammer,64248,20160407,4/7/16,14,48,Facilitator,1,0:01:57,1,1,/programs-events/2016/04/family-flicks-film-series-song-of-the-sea/,New Visitor,direct,Android,Los Angeles,California,United States
8712,Hammer,64250,20160407,4/7/16,14,50,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/family-flicks-film-series-song-of-the-sea/,New Visitor,direct,Android,Los Angeles,California,United States
8713,Hammer,64371,20160407,4/7/16,16,51,Facilitator,1,0:03:14,2,2,/programs-events/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8714,Hammer,64374,20160407,4/7/16,16,54,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8715,Hammer,64726,20160407,4/7/16,22,46,Facilitator,1,0:07:15,2,2,/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8716,Hammer,64727,20160407,4/7/16,22,47,Facilitator,0,0:00:00,1,0,/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8717,Hammer,64730,20160407,4/7/16,22,50,Facilitator,0,0:00:00,4,0,/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8718,Hammer,64731,20160407,4/7/16,22,51,Facilitator,0,0:00:00,6,0,/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8719,Hammer,64732,20160407,4/7/16,22,52,Facilitator,0,0:00:00,5,0,/,New Visitor,referral,Macintosh,Los Angeles,California,United States
8720,Hammer,65352,20160408,4/8/16,9,12,Facilitator,1,0:06:42,2,2,/programs-events/?month=2&day=8&year=2016&category=11,Returning Visitor,organic,iOS,Anaheim,California,United States
8721,Hammer,65353,20160408,4/8/16,9,13,Facilitator,0,0:00:00,2,0,/programs-events/?month=2&day=8&year=2016&category=11,Returning Visitor,organic,iOS,Anaheim,California,United States
8722,Hammer,65357,20160408,4/8/16,9,17,Facilitator,0,0:00:00,1,0,/programs-events/?month=2&day=8&year=2016&category=11,Returning Visitor,organic,iOS,Anaheim,California,United States
8723,Hammer,65714,20160408,4/8/16,15,14,Facilitator,1,0:02:01,4,4,/programs-events/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8724,Hammer,65715,20160408,4/8/16,15,15,Facilitator,0,0:00:00,5,0,/programs-events/,Returning Visitor,organic,Macintosh,Los Angeles,California,United States
8725,Hammer,65994,20160408,4/8/16,19,54,Facilitator,1,0:05:07,1,1,/,New Visitor,organic,Windows,Los Angeles,California,United States
8726,Hammer,65998,20160408,4/8/16,19,58,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8727,Hammer,66660,20160409,4/9/16,7,0,Facilitator,1,0:02:17,2,2,/,New Visitor,organic,Android,Los Angeles,California,United States
8728,Hammer,66661,20160409,4/9/16,7,1,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Android,Los Angeles,California,United States
8729,Hammer,66662,20160409,4/9/16,7,2,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Android,Los Angeles,California,United States
8730,Hammer,67500,20160409,4/9/16,21,0,Facilitator,1,0:22:19,1,1,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8731,Hammer,67501,20160409,4/9/16,21,1,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8732,Hammer,67502,20160409,4/9/16,21,2,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8733,Hammer,67503,20160409,4/9/16,21,3,Facilitator,0,0:00:00,2,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8734,Hammer,67505,20160409,4/9/16,21,5,Facilitator,0,0:00:00,4,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8735,Hammer,67507,20160409,4/9/16,21,7,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8736,Hammer,67508,20160409,4/9/16,21,8,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8737,Hammer,67519,20160409,4/9/16,21,19,Facilitator,0,0:00:00,1,0,/,Returning Visitor,organic,Android,Los Angeles,California,United States
8738,Hammer,67581,20160409,4/9/16,22,21,Facilitator,1,0:07:14,1,1,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8739,Hammer,67582,20160409,4/9/16,22,22,Facilitator,0,0:00:00,2,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8740,Hammer,67583,20160409,4/9/16,22,23,Facilitator,0,0:00:00,1,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8741,Hammer,67584,20160409,4/9/16,22,24,Facilitator,0,0:00:00,4,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8742,Hammer,67585,20160409,4/9/16,22,25,Facilitator,0,0:00:00,4,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8743,Hammer,67586,20160409,4/9/16,22,26,Facilitator,0,0:00:00,2,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8744,Hammer,67587,20160409,4/9/16,22,27,Facilitator,0,0:00:00,4,0,/programs-events/,New Visitor,organic,iOS,Los Angeles,California,United States
8745,Hammer,68233,20160410,4/10/16,9,13,Facilitator,1,0:00:29,1,1,/programs-events/2016/04/everything-we-do-is-music-music-from-black-mountain-college/,Returning Visitor,email,iOS,Thousand Oaks,California,United States
8746,Hammer,68234,20160410,4/10/16,9,14,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/everything-we-do-is-music-music-from-black-mountain-college/,Returning Visitor,email,iOS,Thousand Oaks,California,United States
8747,Hammer,68237,20160410,4/10/16,9,17,Facilitator,1,0:04:09,1,1,/exhibitions/,New Visitor,organic,iOS,Santa Monica,California,United States
8748,Hammer,68238,20160410,4/10/16,9,18,Facilitator,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Santa Monica,California,United States
8749,Hammer,68239,20160410,4/10/16,9,19,Facilitator,0,0:00:00,4,0,/exhibitions/,New Visitor,organic,iOS,Santa Monica,California,United States
8750,Hammer,68240,20160410,4/10/16,9,20,Facilitator,0,0:00:00,2,0,/exhibitions/,New Visitor,organic,iOS,Santa Monica,California,United States
8751,Hammer,68748,20160410,4/10/16,17,48,Facilitator,1,0:06:53,2,2,/public-engagement/,Returning Visitor,organic,iOS,Santa Monica,California,United States
8752,Hammer,68750,20160410,4/10/16,17,50,Facilitator,0,0:00:00,2,0,/public-engagement/,Returning Visitor,organic,iOS,Santa Monica,California,United States
8753,Hammer,68751,20160410,4/10/16,17,51,Facilitator,0,0:00:00,1,0,/public-engagement/,Returning Visitor,organic,iOS,Santa Monica,California,United States
8754,Hammer,68753,20160410,4/10/16,17,53,Facilitator,0,0:00:00,1,0,/public-engagement/,Returning Visitor,organic,iOS,Santa Monica,California,United States
8755,Hammer,68754,20160410,4/10/16,17,54,Facilitator,0,0:00:00,1,0,/public-engagement/,Returning Visitor,organic,iOS,Santa Monica,California,United States
8756,Hammer,68817,20160410,4/10/16,18,57,Facilitator,1,0:04:37,2,2,/,New Visitor,organic,Android,Los Angeles,California,United States
8757,Hammer,68818,20160410,4/10/16,18,58,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Android,Los Angeles,California,United States
8758,Hammer,68821,20160410,4/10/16,19,1,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Android,Los Angeles,California,United States
8759,Hammer,68994,20160410,4/10/16,21,54,Facilitator,1,0:06:42,1,1,/,New Visitor,organic,Windows,Los Angeles,California,United States
8760,Hammer,68995,20160410,4/10/16,21,55,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8761,Hammer,68996,20160410,4/10/16,21,56,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8762,Hammer,68999,20160410,4/10/16,21,59,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Windows,Los Angeles,California,United States
8763,Hammer,69040,20160410,4/10/16,22,40,Facilitator,1,0:02:58,2,2,/,New Visitor,organic,Macintosh,Los Angeles,California,United States
8764,Hammer,69041,20160410,4/10/16,22,41,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Macintosh,Los Angeles,California,United States
8765,Hammer,69042,20160410,4/10/16,22,42,Facilitator,0,0:00:00,2,0,/,New Visitor,organic,Macintosh,Los Angeles,California,United States
8766,Hammer,69043,20160410,4/10/16,22,43,Facilitator,0,0:00:00,4,0,/,New Visitor,organic,Macintosh,Los Angeles,California,United States
8767,Hammer,69662,20160411,4/11/16,9,2,Facilitator,1,0:05:33,1,1,/exhibitions/2011/recent-acquisitions-from-the-grunwald-center-for-the-graphic-arts/,Returning Visitor,organic,iOS,Jacksonville,Florida,United States
8768,Hammer,69663,20160411,4/11/16,9,3,Facilitator,0,0:00:00,2,0,/exhibitions/2011/recent-acquisitions-from-the-grunwald-center-for-the-graphic-arts/,Returning Visitor,organic,iOS,Jacksonville,Florida,United States
8769,Hammer,69666,20160411,4/11/16,9,6,Facilitator,0,0:00:00,2,0,/exhibitions/2011/recent-acquisitions-from-the-grunwald-center-for-the-graphic-arts/,Returning Visitor,organic,iOS,Jacksonville,Florida,United States
8770,Hammer,69667,20160411,4/11/16,9,7,Facilitator,0,0:00:00,1,0,/exhibitions/2011/recent-acquisitions-from-the-grunwald-center-for-the-graphic-arts/,Returning Visitor,organic,iOS,Jacksonville,Florida,United States
8771,Hammer,70036,20160411,4/11/16,15,16,Facilitator,1,0:00:57,10,10,/exhibitions/2016/leap-before-you-look-black-mountain-college-1933-1957/,Returning Visitor,organic,Android,San Francisco,California,United States
8772,Hammer,70039,20160411,4/11/16,15,19,Facilitator,1,0:08:39,1,1,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8773,Hammer,70040,20160411,4/11/16,15,20,Facilitator,0,0:00:00,2,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8774,Hammer,70042,20160411,4/11/16,15,22,Facilitator,0,0:00:00,2,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8775,Hammer,70043,20160411,4/11/16,15,23,Facilitator,0,0:00:00,2,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8776,Hammer,70044,20160411,4/11/16,15,24,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8777,Hammer,70045,20160411,4/11/16,15,25,Facilitator,0,0:00:00,2,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8778,Hammer,70046,20160411,4/11/16,15,26,Facilitator,0,0:00:00,1,0,/programs-events/,Returning Visitor,organic,Windows,Los Angeles,California,United States
8779,Hammer,70282,20160411,4/11/16,19,22,Facilitator,1,0:00:35,2,2,/,New Visitor,organic,iOS,West Springfield,Virginia,United States
8780,Hammer,70283,20160411,4/11/16,19,23,Facilitator,0,0:00:00,1,0,/,New Visitor,organic,iOS,West Springfield,Virginia,United States
8781,Hammer,70389,20160411,4/11/16,21,9,Facilitator,1,0:01:47,4,4,/,New Visitor,direct,iOS,Santa Monica,California,United States
8782,Hammer,70390,20160411,4/11/16,21,10,Facilitator,0,0:00:00,4,0,/,New Visitor,direct,iOS,Santa Monica,California,United States
8783,Hammer,70411,20160411,4/11/16,21,31,Facilitator,1,0:21:11,1,1,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8784,Hammer,70418,20160411,4/11/16,21,38,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8785,Hammer,70423,20160411,4/11/16,21,43,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8786,Hammer,70425,20160411,4/11/16,21,45,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8787,Hammer,70428,20160411,4/11/16,21,48,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8788,Hammer,70429,20160411,4/11/16,21,49,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/honoring-the-armenian-masters/,New Visitor,referral,iOS,Los Angeles,California,United States
8789,Hammer,71062,20160412,4/12/16,8,22,Facilitator,1,0:04:52,1,1,/programs-events/2016/04/in-gallery-performance-leap-before-you-look/,Returning Visitor,referral,Macintosh,Long Beach,California,United States
8790,Hammer,71066,20160412,4/12/16,8,26,Facilitator,0,0:00:00,1,0,/programs-events/2016/04/in-gallery-performance-leap-before-you-look/,Returning Visitor,referral,Macintosh,Long Beach,California,United States
8791,Hammer,71165,20160412,4/12/16,10,5,Facilitator,1,0:22:28,1,1,/edu/hammer-kids/,New Visitor,organic,Windows,Los Angeles,California,United States
