Title,Catalog Title,Identifier,Description,Subjects,Creator,Neighborhood,Date,Decade,Publisher,Publisher Location (NDNP),Volume,Issue,Volume/Issue,Edition Label,Notes,Physical Measurements,Digitization Specifications,File Format,Collection,Contributing Institution,Rights and Reproduction,Copyright Status,Type,Local Type,Source,Digital Tech,Language,Title [NDNP],LCCN,Pages,Directory Name,File Name,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path,CONTENTdm number,CONTENTdm file name,Fullsize,Medium
"Jewish Transcript, v. 3, no. 17, Jul. 2, 1926",The Jewish Transcript,spl_jt_3018328_03_17_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/02/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,17,3017,,"Issue number is mistakenly printed as 16 instead of 17. Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,912,818 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4709,4709,4710.cpd,/p16118coll10/supp/4709/index.pdf,4701,4702.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4709/type/compoundobject/show/4701/cpdtype/document/filename/4702.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4709/type/compoundobject/show/4701/cpdtype/document/filename/4702.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 16, Jun. 25, 1926",The Jewish Transcript,spl_jt_3018328_03_16_1926,Includes regular issue of the Jewish Transcrip along with an special insert welcoming delgates of the 63rd Convention of District No. 4 I.O.B.B. (Independent Order B'nai B'rith).,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/25/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,16,3016,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 494,117,829 bytes [12 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,12,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4722,4722,4723.cpd,/p16118coll10/supp/4722/index.pdf,4710,4711.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4722/type/compoundobject/show/4710/cpdtype/document/filename/4711.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4722/type/compoundobject/show/4710/cpdtype/document/filename/4711.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 18, Jul. 9, 1926",The Jewish Transcript,spl_jt_3018328_03_18_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/09/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,18,3018,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,415,863 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4731,4731,4732.cpd,/p16118coll10/supp/4731/index.pdf,4723,4724.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4731/type/compoundobject/show/4723/cpdtype/document/filename/4724.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4731/type/compoundobject/show/4723/cpdtype/document/filename/4724.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 19, Jul. 16, 1926",The Jewish Transcript,spl_jt_3018328_03_19_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/16/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,19,3019,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,012,484 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4740,4740,4741.cpd,/p16118coll10/supp/4740/index.pdf,4732,4733.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4740/type/compoundobject/show/4732/cpdtype/document/filename/4733.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4740/type/compoundobject/show/4732/cpdtype/document/filename/4733.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 20, Jul. 23, 1926",The Jewish Transcript,spl_jt_3018328_03_20_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/23/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,20,3020,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,272,053 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4749,4749,4750.cpd,/p16118coll10/supp/4749/index.pdf,4741,4742.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4749/type/compoundobject/show/4741/cpdtype/document/filename/4742.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4749/type/compoundobject/show/4741/cpdtype/document/filename/4742.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 21, Jul. 30, 1926",The Jewish Transcript,spl_jt_3018328_03_21_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/30/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,21,3021,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 198,465,329 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4758,4758,4759.cpd,/p16118coll10/supp/4758/index.pdf,4750,4751.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4758/type/compoundobject/show/4750/cpdtype/document/filename/4751.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4758/type/compoundobject/show/4750/cpdtype/document/filename/4751.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 22, Aug. 6, 1926",The Jewish Transcript,spl_jt_3018328_03_22_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/06/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,22,3022,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 198,184,264 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4767,4767,4768.cpd,/p16118coll10/supp/4767/index.pdf,4759,4760.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4767/type/compoundobject/show/4759/cpdtype/document/filename/4760.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4767/type/compoundobject/show/4759/cpdtype/document/filename/4760.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 23, Aug. 13, 1926",The Jewish Transcript,spl_jt_3018328_03_23_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/13/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,23,3023,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,920,154 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4776,4776,4777.cpd,/p16118coll10/supp/4776/index.pdf,4768,4769.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4776/type/compoundobject/show/4768/cpdtype/document/filename/4769.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4776/type/compoundobject/show/4768/cpdtype/document/filename/4769.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 24, Aug. 20, 1926",The Jewish Transcript,spl_jt_3018328_03_24_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/20/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,24,3024,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 198,209,340 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4785,4785,4786.cpd,/p16118coll10/supp/4785/index.pdf,4777,4778.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4785/type/compoundobject/show/4777/cpdtype/document/filename/4778.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4785/type/compoundobject/show/4777/cpdtype/document/filename/4778.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 25, Aug. 27, 1926",The Jewish Transcript,spl_jt_3018328_03_25_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/27/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,25,3025,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,913,875 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4794,4794,4795.cpd,/p16118coll10/supp/4794/index.pdf,4786,4787.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4794/type/compoundobject/show/4786/cpdtype/document/filename/4787.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4794/type/compoundobject/show/4786/cpdtype/document/filename/4787.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 26, Sep. 3, 1926",The Jewish Transcript,spl_jt_3018328_03_26_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/03/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,26,3026,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 197,192,413 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4803,4803,4804.cpd,/p16118coll10/supp/4803/index.pdf,4795,4796.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4803/type/compoundobject/show/4795/cpdtype/document/filename/4796.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4803/type/compoundobject/show/4795/cpdtype/document/filename/4796.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 28, Sep. 17, 1926",The Jewish Transcript,spl_jt_3018328_03_28_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/17/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,28,3028,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,078,712 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4812,4812,4813.cpd,/p16118coll10/supp/4812/index.pdf,4804,4805.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4812/type/compoundobject/show/4804/cpdtype/document/filename/4805.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4812/type/compoundobject/show/4804/cpdtype/document/filename/4805.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 29, Sep. 24, 1926",The Jewish Transcript,spl_jt_3018328_03_29_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/24/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,29,3029,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 195,915,145 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4821,4821,4822.cpd,/p16118coll10/supp/4821/index.pdf,4813,4814.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4821/type/compoundobject/show/4813/cpdtype/document/filename/4814.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4821/type/compoundobject/show/4813/cpdtype/document/filename/4814.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 3, no. 30, Oct. 1, 1926",The Jewish Transcript,spl_jt_3018328_03_30_1926,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,10/01/1926,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",3,30,3030,,"Issue 27 (Sep. 10, 1926) is included in the bound print volume at the Seattle Public Library but is not currently included in the digital collection.",20 x 13.75 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 196,265,568 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1926,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4830,4830,4831.cpd,/p16118coll10/supp/4830/index.pdf,4822,4823.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4830/type/compoundobject/show/4822/cpdtype/document/filename/4823.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4830/type/compoundobject/show/4822/cpdtype/document/filename/4823.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript, v. 10, no. 1, Mar. 10, 1933",The Jewish Transcript,spl_jt_3018328_10_01_1933,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,03/10/1933,1930-1939,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",10,1,10001,,"Volume 10, Number 29 is missing from the 1933 issues.",19.75 x 14 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 199,226,066 bytes [8 files].",image/jp2,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,\\filesrv\DigitalProjects\spcOnline\uploadImages\jt_uploadImages\1933,,,10/5/15,10/5/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/4839,4839,4840.cpd,/p16118coll10/supp/4839/index.pdf,4831,4832.jp2,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4839/type/compoundobject/show/4831/cpdtype/document/filename/4832.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/4839/type/compoundobject/show/4831/cpdtype/document/filename/4832.jp2/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
